Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,198107,-,-,-,44.05,-123.06,-8,126,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2015,1,1,0,0,0,0,0,0,0,0,0,-3,158.72,0,0.10023999959230423,1.7000000000000002,0.646,106.9,95.87,-3,1000.0
2015,1,1,0,30,0,0,0,0,0,0,0,-3,158.75,0,0.10023999959230423,1.6,0.66,106.9,95.85000000000001,-3,1000.0
2015,1,1,1,0,0,0,0,0,0,0,0,-3,157.07,0,0.10023999959230423,1.5,0.674,113.0,95.58,-3,1000.0
2015,1,1,1,30,0,0,0,0,0,0,0,-3,154.0,0,0.10023999959230423,1.4000000000000001,0.6880000000000001,113.0,95.56,-3,1000.0
2015,1,1,2,0,0,0,0,0,0,0,0,-3,149.98,0,0.10023999959230423,1.4000000000000001,0.7020000000000001,120.2,95.49,-3,990.0
2015,1,1,2,30,0,0,0,0,0,0,0,-3,145.37,0,0.10023999959230423,1.3,0.716,120.2,88.66,-2,990.0
2015,1,1,3,0,0,0,0,0,0,0,0,-3,140.38,0,0.10023999959230423,1.3,0.731,120.0,88.52,-2,990.0
2015,1,1,3,30,0,0,0,0,0,0,0,-3,135.18,0,0.10023999959230423,1.2000000000000002,0.748,120.0,88.51,-2,990.0
2015,1,1,4,0,0,0,0,0,0,0,0,-3,129.85,0,0.10023999959230423,1.1,0.766,114.4,94.74,-3,990.0
2015,1,1,4,30,0,0,0,0,0,0,0,-3,124.47,0,0.10023999959230423,0.9,0.789,114.4,94.73,-3,990.0
2015,1,1,5,0,0,0,0,0,0,0,0,-3,119.09,0,0.10023999959230423,0.8,0.8130000000000001,120.9,95.18,-3,990.0
2015,1,1,5,30,0,0,0,0,0,0,0,-3,113.74000000000001,0,0.10023999959230423,0.8,0.841,120.9,95.18,-3,990.0
2015,1,1,6,0,0,0,0,0,0,0,0,-3,108.47,0,0.10023999959230423,0.8,0.869,131.20000000000002,95.46000000000001,-3,990.0
2015,1,1,6,30,0,0,0,0,0,0,0,-3,103.32000000000001,0,0.10023999959230423,1.0,0.891,131.20000000000002,88.65,-2,990.0
2015,1,1,7,0,0,0,0,0,0,0,0,-3,98.31,0,0.10023999959230423,1.3,0.913,131.6,89.14,-2,990.0
2015,1,1,7,30,0,0,0,0,0,0,0,-3,93.49,0,0.10023999959230423,1.5,0.924,131.6,89.15,-2,990.0
2015,1,1,8,0,10,233,15,10,233,15,1,-3,88.9,0,0.10023999959230423,1.8,0.936,130.9,91.4,-2,990.0
