Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,198107,-,-,-,44.05,-123.06,-8,126,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
1998,1,1,0,0,0,0,0,0,0,0,7,9,158.71,0,0.10283999890089035,1.3,1.7,299.5,100.0,9,980.0
1998,1,1,0,30,0,0,0,0,0,0,7,9,158.75,0,0.10283999890089035,1.3,1.6620000000000001,299.5,100.0,9,980.0
1998,1,1,1,0,0,0,0,0,0,0,7,9,157.07,0,0.10283999890089035,1.3,1.624,311.20000000000005,100.0,9,980.0
1998,1,1,1,30,0,0,0,0,0,0,6,8,154.0,0,0.10283999890089035,1.3,1.589,311.20000000000005,100.0,8,980.0
1998,1,1,2,0,0,0,0,0,0,0,6,8,149.99,0,0.10283999890089035,1.4000000000000001,1.555,319.3,100.0,8,980.0
1998,1,1,2,30,0,0,0,0,0,0,7,8,145.38,0,0.10283999890089035,1.4000000000000001,1.537,319.3,100.0,8,980.0
1998,1,1,3,0,0,0,0,0,0,0,6,8,140.4,0,0.10283999890089035,1.5,1.52,319.0,100.0,8,980.0
1998,1,1,3,30,0,0,0,0,0,0,7,8,135.19,0,0.10283999890089035,1.5,1.5150000000000001,319.0,100.0,8,980.0
1998,1,1,4,0,0,0,0,0,0,0,7,8,129.87,0,0.10283999890089035,1.6,1.5110000000000001,312.1,100.0,8,980.0
1998,1,1,4,30,0,0,0,0,0,0,7,8,124.49000000000001,0,0.10283999890089035,1.6,1.524,312.1,100.0,8,980.0
1998,1,1,5,0,0,0,0,0,0,0,7,8,119.10000000000001,0,0.10283999890089035,1.7000000000000002,1.537,301.90000000000003,100.0,8,980.0
1998,1,1,5,30,0,0,0,0,0,0,,8,113.76,1,0.10283999890089035,1.8,1.577,301.90000000000003,100.0,8,980.0
1998,1,1,6,0,0,0,0,0,0,0,7,8,108.49000000000001,0,0.10283999890089035,1.9000000000000001,1.618,291.8,100.0,8,980.0
1998,1,1,6,30,0,0,0,0,0,0,7,8,103.33,0,0.10283999890089035,2.0,1.68,291.8,100.0,8,980.0
1998,1,1,7,0,0,0,0,0,0,0,7,7,98.32000000000001,0,0.10283999890089035,2.3000000000000003,1.743,285.90000000000003,99.79,8,980.0
1998,1,1,7,30,0,0,0,0,0,0,6,7,93.5,0,0.10283999890089035,2.7,1.839,285.90000000000003,99.77,8,980.0
1998,1,1,8,0,1,0,1,11,118,13,7,8,88.9,4,0.10283999890089035,3.1,1.935,282.40000000000003,100.0,8,970.0
1998,1,1,8,30,8,0,8,29,368,64,7,8,84.59,4,0.10283999890089035,3.6,2.013,282.40000000000003,100.0,8,970.0
1998,1,1,9,0,17,0,17,41,523,127,7,8,80.61,0,0.10283999890089035,4.1000000000000005,2.094,275.7,100.0,8,970.0
1998,1,1,9,30,3,0,3,50,621,189,7,8,77.03,0,0.10283999890089035,3.9000000000000004,2.12,275.7,100.0,8,970.0
1998,1,1,10,0,10,0,10,56,686,246,7,8,73.89,0,0.10283999890089035,3.7,2.146,272.8,98.75,9,970.0
1998,1,1,10,30,5,0,5,60,731,295,7,8,71.27,0,0.10283999890089035,2.7,2.13,272.8,98.71000000000001,9,970.0
1998,1,1,11,0,16,0,16,62,764,333,6,9,69.24,0,0.10283999890089035,1.7000000000000002,2.115,289.2,100.0,9,970.0
1998,1,1,11,30,19,0,19,64,784,360,6,9,67.83,0,0.10283999890089035,1.2000000000000002,2.067,289.2,100.0,9,970.0
1998,1,1,12,0,15,0,15,61,810,376,6,9,67.11,0,0.10283999890089035,0.8,2.019,348.40000000000003,100.0,9,970.0
1998,1,1,12,30,17,0,17,61,812,377,8,8,67.09,0,0.10283999890089035,0.9,1.945,348.40000000000003,100.0,8,970.0
1998,1,1,13,0,16,0,16,60,809,366,8,8,67.76,0,0.10283999890089035,1.0,1.871,355.90000000000003,100.0,8,970.0
1998,1,1,13,30,5,0,5,58,795,342,6,8,69.12,0,0.10283999890089035,1.1,1.7730000000000001,355.90000000000003,100.0,8,970.0
1998,1,1,14,0,18,0,18,54,775,305,6,8,71.12,0,0.10283999890089035,1.3,1.676,357.6,100.0,8,970.0
1998,1,1,14,30,20,0,20,51,737,258,6,7,73.7,0,0.10283999890089035,1.4000000000000001,1.592,357.6,100.0,7,970.0
1998,1,1,15,0,10,0,10,45,680,201,6,7,76.8,0,0.10283999890089035,1.6,1.5090000000000001,358.0,100.0,7,970.0
1998,1,1,15,30,3,0,3,38,590,137,6,7,80.36,0,0.10283999890089035,1.8,1.456,358.0,100.0,7,970.0
1998,1,1,16,0,1,0,1,27,446,72,4,7,84.31,4,0.10283999890089035,2.0,1.4040000000000001,352.70000000000005,100.0,7,970.0
1998,1,1,16,30,0,0,0,12,189,16,7,6,88.60000000000001,4,0.10283999890089035,2.1,1.3880000000000001,352.70000000000005,100.0,6,970.0
1998,1,1,17,0,0,0,0,0,0,0,7,6,93.18,0,0.10283999890089035,2.3000000000000003,1.372,351.5,100.0,6,970.0
1998,1,1,17,30,0,0,0,0,0,0,6,6,97.98,0,0.10283999890089035,2.3000000000000003,1.389,351.5,100.0,6,970.0
1998,1,1,18,0,0,0,0,0,0,0,7,6,102.98,0,0.10283999890089035,2.3000000000000003,1.407,356.0,100.0,6,970.0
1998,1,1,18,30,0,0,0,0,0,0,4,6,108.13,0,0.10283999890089035,2.2,1.438,356.0,100.0,6,970.0
1998,1,1,19,0,0,0,0,0,0,0,7,6,113.39,0,0.10283999890089035,2.1,1.47,14.5,100.0,6,970.0
1998,1,1,19,30,0,0,0,0,0,0,8,6,118.73,0,0.10283999890089035,2.0,1.496,14.5,100.0,6,970.0
1998,1,1,20,0,0,0,0,0,0,0,7,6,124.11,0,0.10283999890089035,2.0,1.5230000000000001,41.7,100.0,6,970.0
1998,1,1,20,30,0,0,0,0,0,0,7,4,129.49,0,0.10283999890089035,1.8,1.526,41.7,100.0,5,970.0
1998,1,1,21,0,0,0,0,0,0,0,7,4,134.82,0,0.10283999890089035,1.7000000000000002,1.53,62.800000000000004,100.0,5,970.0
1998,1,1,21,30,0,0,0,0,0,0,7,4,140.03,0,0.10283999890089035,1.7000000000000002,1.5090000000000001,62.800000000000004,100.0,5,970.0
1998,1,1,22,0,0,0,0,0,0,0,4,4,145.02,0,0.10283999890089035,1.7000000000000002,1.489,79.10000000000001,100.0,5,970.0
1998,1,1,22,30,0,0,0,0,0,0,8,4,149.66,0,0.10283999890089035,1.6,1.449,79.10000000000001,100.0,4,980.0
1998,1,1,23,0,0,0,0,0,0,0,8,4,153.71,0,0.10283999890089035,1.5,1.409,80.9,100.0,4,980.0
1998,1,1,23,30,0,0,0,0,0,0,7,2,156.84,0,0.10283999890089035,1.4000000000000001,1.365,80.9,100.0,3,980.0
1998,1,2,0,0,0,0,0,0,0,0,7,2,158.61,0,0.10283999890089035,1.4000000000000001,1.321,74.10000000000001,100.0,3,980.0
1998,1,2,0,30,0,0,0,0,0,0,7,2,158.68,0,0.10283999890089035,1.3,1.272,74.10000000000001,100.0,3,980.0
1998,1,2,1,0,0,0,0,0,0,0,4,2,157.02,0,0.10283999890089035,1.3,1.224,61.7,100.0,3,980.0
1998,1,2,1,30,0,0,0,0,0,0,4,2,153.99,0,0.10283999890089035,1.4000000000000001,1.168,61.7,100.0,2,980.0
1998,1,2,2,0,0,0,0,0,0,0,4,2,149.99,0,0.10283999890089035,1.5,1.113,53.1,100.0,2,980.0
1998,1,2,2,30,0,0,0,0,0,0,4,2,145.39000000000001,0,0.10283999890089035,1.5,1.057,53.1,100.0,2,980.0
1998,1,2,3,0,0,0,0,0,0,0,4,2,140.42000000000002,0,0.10283999890089035,1.6,1.0,49.2,100.0,2,980.0
1998,1,2,3,30,0,0,0,0,0,0,1,2,135.22,0,0.10283999890089035,1.5,0.9480000000000001,49.2,100.0,2,980.0
1998,1,2,4,0,0,0,0,0,0,0,0,2,129.89000000000001,0,0.10283999890089035,1.5,0.896,45.7,100.0,2,980.0
1998,1,2,4,30,0,0,0,0,0,0,1,1,124.51,0,0.10283999890089035,1.4000000000000001,0.852,45.7,100.0,1,980.0
1998,1,2,5,0,0,0,0,0,0,0,0,1,119.13,0,0.10283999890089035,1.4000000000000001,0.808,40.6,100.0,1,980.0
1998,1,2,5,30,0,0,0,0,0,0,1,1,113.78,0,0.10283999890089035,1.3,0.774,40.6,100.0,1,980.0
1998,1,2,6,0,0,0,0,0,0,0,1,1,108.51,0,0.10283999890089035,1.3,0.741,41.2,100.0,1,980.0
1998,1,2,6,30,0,0,0,0,0,0,0,1,103.35000000000001,0,0.10283999890089035,1.2000000000000002,0.716,41.2,100.0,1,980.0
1998,1,2,7,0,0,0,0,0,0,0,0,1,98.33,0,0.10283999890089035,1.2000000000000002,0.6920000000000001,41.400000000000006,100.0,1,980.0
1998,1,2,7,30,0,0,0,0,0,0,0,1,93.51,0,0.10283999890089035,1.0,0.676,41.400000000000006,100.0,1,980.0
1998,1,2,8,0,11,180,14,11,180,14,0,1,88.91,0,0.10283999890089035,0.9,0.661,35.0,100.0,1,980.0
1998,1,2,8,30,27,461,71,27,461,71,0,1,84.59,0,0.10283999890089035,0.9,0.655,35.0,100.0,1,980.0
1998,1,2,9,0,38,625,140,38,625,140,0,1,80.60000000000001,0,0.10283999890089035,0.9,0.649,11.4,100.0,1,980.0
1998,1,2,9,30,45,719,207,45,719,207,1,1,77.0,0,0.10283999890089035,0.9,0.653,11.4,97.45,2,980.0
1998,1,2,10,0,111,65,129,49,787,268,4,2,73.85000000000001,0,0.10283999890089035,0.9,0.658,4.9,94.5,3,980.0
1998,1,2,10,30,80,0,80,52,827,319,4,2,71.23,0,0.10283999890089035,0.9,0.673,4.9,94.47,3,980.0
1998,1,2,11,0,150,144,202,55,853,358,4,2,69.18,0,0.10283999890089035,0.9,0.6900000000000001,19.900000000000002,89.60000000000001,4,980.0
1998,1,2,11,30,56,868,385,56,868,385,0,2,67.76,0,0.10283999890089035,0.9,0.719,19.900000000000002,89.56,4,980.0
1998,1,2,12,0,153,30,165,59,870,398,4,2,67.03,0,0.10283999890089035,1.0,0.749,15.0,89.84,4,980.0
1998,1,2,12,30,123,493,317,59,868,398,7,2,66.99,0,0.10283999890089035,0.9,0.79,15.0,89.82000000000001,4,980.0
1998,1,2,13,0,150,35,164,59,853,383,4,2,67.66,0,0.10283999890089035,0.9,0.833,5.0,89.05,4,980.0
1998,1,2,13,30,94,0,94,57,835,356,4,2,69.01,0,0.10283999890089035,0.9,0.874,5.0,89.03,4,970.0
1998,1,2,14,0,11,0,11,55,806,317,4,2,70.99,0,0.10283999890089035,0.9,0.915,10.4,88.03,4,970.0
1998,1,2,14,30,4,0,4,51,764,267,7,2,73.57000000000001,0,0.10283999890089035,0.9,0.9460000000000001,10.4,94.43,3,970.0
1998,1,2,15,0,50,0,50,46,703,208,4,2,76.67,0,0.10283999890089035,0.9,0.978,32.7,95.17,3,970.0
1998,1,2,15,30,34,0,34,38,612,142,4,2,80.22,4,0.10283999890089035,0.9,0.998,32.7,100.0,2,970.0
1998,1,2,16,0,28,465,75,28,465,75,4,1,84.18,4,0.10283999890089035,0.9,1.018,32.1,100.0,1,970.0
1998,1,2,16,30,12,211,18,12,211,18,1,1,88.46000000000001,0,0.10283999890089035,0.9,1.022,32.1,100.0,1,970.0
