Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,198107,-,-,-,44.05,-123.06,-8,126,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2001,1,1,0,0,0,0,0,0,0,0,6,3,158.68,0,0.10283999890089035,1.0,1.059,129.5,99.22,4,990.0
2001,1,1,0,30,0,0,0,0,0,0,6,3,158.73,0,0.10283999890089035,1.0,1.008,129.5,99.22,4,990.0
2001,1,1,1,0,0,0,0,0,0,0,7,3,157.05,0,0.10283999890089035,1.1,0.9580000000000001,129.5,97.3,4,990.0
2001,1,1,1,30,0,0,0,0,0,0,6,3,154.0,0,0.10283999890089035,1.1,0.886,129.5,97.3,4,990.0
2001,1,1,2,0,0,0,0,0,0,0,7,2,149.99,0,0.10283999890089035,1.2000000000000002,0.8150000000000001,131.6,92.05,4,990.0
2001,1,1,2,30,0,0,0,0,0,0,7,2,145.38,0,0.10283999890089035,1.2000000000000002,0.756,131.6,92.05,4,990.0
2001,1,1,3,0,0,0,0,0,0,0,7,1,140.4,0,0.10283999890089035,1.4000000000000001,0.6970000000000001,132.6,86.51,4,1000.0
2001,1,1,3,30,0,0,0,0,0,0,7,1,135.2,0,0.10283999890089035,1.4000000000000001,0.677,132.6,86.53,4,1000.0
2001,1,1,4,0,0,0,0,0,0,0,7,1,129.87,0,0.10283999890089035,1.5,0.658,130.70000000000002,78.26,5,1000.0
2001,1,1,4,30,0,0,0,0,0,0,7,1,124.49000000000001,0,0.10283999890089035,1.5,0.669,130.70000000000002,83.94,4,1000.0
2001,1,1,5,0,0,0,0,0,0,0,7,1,119.11,0,0.10283999890089035,1.6,0.68,123.5,81.63,4,1000.0
2001,1,1,5,30,0,0,0,0,0,0,7,1,113.76,0,0.10283999890089035,1.6,0.686,123.5,87.59,3,1000.0
2001,1,1,6,0,0,0,0,0,0,0,4,0,108.49000000000001,0,0.10283999890089035,1.7000000000000002,0.6930000000000001,116.2,81.78,3,1000.0
2001,1,1,6,30,0,0,0,0,0,0,4,0,103.33,0,0.10283999890089035,1.8,0.687,116.2,87.81,2,1000.0
2001,1,1,7,0,0,0,0,0,0,0,4,-1,98.32000000000001,0,0.10283999890089035,2.0,0.681,114.2,80.07000000000001,2,1000.0
2001,1,1,7,30,0,0,0,0,0,0,4,-1,93.5,0,0.10283999890089035,2.4000000000000004,0.668,114.2,80.08,2,1000.0
2001,1,1,8,0,11,156,14,11,156,14,0,0,88.9,0,0.10283999890089035,2.8000000000000003,0.656,110.7,81.21000000000001,3,1000.0
2001,1,1,8,30,29,429,69,29,429,69,1,0,84.59,0,0.10283999890089035,2.9000000000000004,0.639,110.7,75.69,4,1000.0
2001,1,1,9,0,41,584,137,41,584,137,4,3,80.61,4,0.10283999890089035,3.0,0.622,120.2,89.47,5,1000.0
2001,1,1,9,30,21,0,21,50,683,203,4,3,77.02,0,0.10283999890089035,3.1,0.604,120.2,83.47,6,1000.0
2001,1,1,10,0,48,0,48,55,754,265,4,2,73.88,0,0.10283999890089035,3.2,0.586,123.5,69.09,8,1000.0
2001,1,1,10,30,59,0,59,60,798,316,3,2,71.26,0,0.10283999890089035,3.4000000000000004,0.578,123.5,64.54,9,1000.0
