Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,198107,-,-,-,44.05,-123.06,-8,126,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2004,1,1,0,0,0,0,0,0,0,0,6,0,158.75,0,0.10016000270843506,1.0,1.347,355.3,100.0,0,980.0
2004,1,1,0,30,0,0,0,0,0,0,6,0,158.78,0,0.10016000270843506,1.0,1.357,355.3,100.0,0,980.0
2004,1,1,1,0,0,0,0,0,0,0,6,0,157.08,0,0.10016000270843506,1.1,1.367,343.40000000000003,100.0,0,970.0
2004,1,1,1,30,0,0,0,0,0,0,6,0,154.01,0,0.10016000270843506,1.2000000000000002,1.3780000000000001,343.40000000000003,100.0,0,970.0
2004,1,1,2,0,0,0,0,0,0,0,6,0,149.99,0,0.10016000270843506,1.3,1.389,332.70000000000005,100.0,0,970.0
2004,1,1,2,30,0,0,0,0,0,0,,0,145.37,1,0.10016000270843506,1.5,1.407,332.70000000000005,100.0,0,970.0
2004,1,1,3,0,0,0,0,0,0,0,9,0,140.38,0,0.10016000270843506,1.7000000000000002,1.425,321.5,100.0,0,970.0
2004,1,1,3,30,0,0,0,0,0,0,6,0,135.17000000000002,0,0.10016000270843506,2.0,1.446,321.5,100.0,0,970.0
2004,1,1,4,0,0,0,0,0,0,0,6,0,129.85,0,0.10016000270843506,2.4000000000000004,1.468,310.5,100.0,0,970.0
2004,1,1,4,30,0,0,0,0,0,0,6,0,124.47,0,0.10016000270843506,2.8000000000000003,1.48,310.5,100.0,0,970.0
2004,1,1,5,0,0,0,0,0,0,0,6,0,119.08,0,0.10016000270843506,3.3000000000000003,1.493,305.1,100.0,0,960.0
2004,1,1,5,30,0,0,0,0,0,0,7,0,113.74000000000001,0,0.10016000270843506,3.6,1.493,305.1,100.0,0,960.0
2004,1,1,6,0,0,0,0,0,0,0,7,0,108.47,0,0.10016000270843506,4.0,1.493,300.0,100.0,0,960.0
2004,1,1,6,30,0,0,0,0,0,0,7,0,103.31,0,0.10016000270843506,4.2,1.456,300.0,100.0,0,960.0
2004,1,1,7,0,0,0,0,0,0,0,7,0,98.31,0,0.10016000270843506,4.4,1.419,296.0,100.0,0,960.0
2004,1,1,7,30,0,0,0,0,0,0,8,0,93.49,0,0.10016000270843506,4.6000000000000005,1.363,296.0,100.0,0,960.0
2004,1,1,8,0,0,0,0,10,143,13,7,0,88.9,4,0.10016000270843506,4.800000000000001,1.308,293.5,100.0,0,960.0
2004,1,1,8,30,1,0,1,27,408,66,8,0,84.59,4,0.10016000270843506,4.800000000000001,1.264,293.5,100.0,0,960.0
2004,1,1,9,0,3,0,3,37,583,133,6,0,80.62,0,0.10016000270843506,4.9,1.22,294.8,100.0,0,960.0
2004,1,1,9,30,4,0,4,45,679,198,6,0,77.03,0,0.10016000270843506,4.6000000000000005,1.19,294.8,100.0,0,970.0
2004,1,1,10,0,56,0,56,50,749,257,6,0,73.9,0,0.10016000270843506,4.4,1.162,304.1,100.0,0,970.0
2004,1,1,10,30,82,0,82,54,791,308,7,0,71.29,0,0.10016000270843506,4.0,1.1420000000000001,304.1,100.0,0,970.0
2004,1,1,11,0,16,0,16,60,806,345,6,0,69.26,0,0.10016000270843506,3.6,1.123,317.90000000000003,100.0,0,970.0
2004,1,1,11,30,71,0,71,62,824,372,6,0,67.86,0,0.10016000270843506,3.2,1.106,317.90000000000003,100.0,0,970.0
2004,1,1,12,0,58,0,58,67,817,384,6,0,67.15,0,0.10016000270843506,2.9000000000000004,1.09,351.1,100.0,0,970.0
2004,1,1,12,30,23,0,23,67,817,385,6,0,67.13,0,0.10016000270843506,3.0,1.079,351.1,100.0,0,970.0
2004,1,1,13,0,76,0,76,71,791,370,7,0,67.81,0,0.10016000270843506,3.3000000000000003,1.068,25.400000000000002,100.0,0,970.0
2004,1,1,13,30,71,0,71,69,773,344,,0,69.17,1,0.10016000270843506,3.3000000000000003,1.063,25.400000000000002,100.0,0,970.0
2004,1,1,14,0,55,0,55,71,714,302,6,0,71.17,0,0.10016000270843506,3.3000000000000003,1.058,40.900000000000006,100.0,0,970.0
2004,1,1,14,30,63,0,63,66,667,253,7,0,73.75,0,0.10016000270843506,3.0,1.049,40.900000000000006,100.0,0,970.0
2004,1,1,15,0,18,0,18,61,579,193,7,0,76.86,0,0.10016000270843506,2.9000000000000004,1.04,59.800000000000004,100.0,0,970.0
2004,1,1,15,30,28,0,28,51,474,129,7,0,80.42,0,0.10016000270843506,3.5,1.018,59.800000000000004,100.0,0,980.0
2004,1,1,16,0,14,0,14,36,305,65,6,0,84.37,4,0.10016000270843506,4.1000000000000005,0.999,84.60000000000001,100.0,0,980.0
2004,1,1,16,30,3,0,3,13,64,14,7,0,88.66,4,0.10016000270843506,4.5,0.974,84.60000000000001,100.0,0,980.0
2004,1,1,17,0,0,0,0,0,0,0,6,0,93.24,0,0.10016000270843506,4.9,0.9500000000000001,86.80000000000001,100.0,0,980.0
2004,1,1,17,30,0,0,0,0,0,0,6,0,98.05,0,0.10016000270843506,4.800000000000001,0.933,86.80000000000001,100.0,0,980.0
2004,1,1,18,0,0,0,0,0,0,0,7,0,103.05,0,0.10016000270843506,4.7,0.918,84.10000000000001,100.0,0,980.0
2004,1,1,18,30,0,0,0,0,0,0,6,0,108.19,0,0.10016000270843506,4.2,0.915,84.10000000000001,100.0,0,980.0
2004,1,1,19,0,0,0,0,0,0,0,6,0,113.46000000000001,0,0.10016000270843506,3.7,0.913,85.7,100.0,0,980.0
2004,1,1,19,30,0,0,0,0,0,0,6,0,118.8,0,0.10016000270843506,3.5,0.914,85.7,100.0,0,980.0
2004,1,1,20,0,0,0,0,0,0,0,6,0,124.18,0,0.10016000270843506,3.3000000000000003,0.916,85.80000000000001,100.0,0,980.0
2004,1,1,20,30,0,0,0,0,0,0,4,0,129.56,0,0.10016000270843506,3.1,0.913,85.80000000000001,100.0,0,980.0
2004,1,1,21,0,0,0,0,0,0,0,6,0,134.89000000000001,0,0.10016000270843506,3.0,0.911,84.5,100.0,0,980.0
2004,1,1,21,30,0,0,0,0,0,0,7,0,140.09,0,0.10016000270843506,2.8000000000000003,0.909,84.5,100.0,0,980.0
2004,1,1,22,0,0,0,0,0,0,0,7,0,145.09,0,0.10016000270843506,2.7,0.908,84.10000000000001,100.0,0,980.0
2004,1,1,22,30,0,0,0,0,0,0,7,0,149.72,0,0.10016000270843506,2.4000000000000004,0.923,84.10000000000001,100.0,0,980.0
2004,1,1,23,0,0,0,0,0,0,0,7,0,153.77,0,0.10016000270843506,2.2,0.9400000000000001,84.2,100.0,0,980.0
2004,1,1,23,30,0,0,0,0,0,0,8,0,156.89000000000001,0,0.10016000270843506,2.0,0.9550000000000001,84.2,100.0,0,980.0
2004,1,2,0,0,0,0,0,0,0,0,7,0,158.65,0,0.10016000270843506,1.8,0.97,83.80000000000001,100.0,0,980.0
2004,1,2,0,30,0,0,0,0,0,0,6,0,158.71,0,0.10016000270843506,1.7000000000000002,0.9590000000000001,83.80000000000001,100.0,0,980.0
