Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,150658,-,-,-,40.13,-105.22,-7,1616,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2003,1,1,0,0,0,0,0,0,0,0,7,-6,162.87,0,0.17299999296665192,1.3,0.6880000000000001,150.5,72.0,-2,820.0
2003,1,1,0,30,0,0,0,0,0,0,7,-6,162.05,0,0.17299999296665192,1.2000000000000002,0.712,150.5,72.03,-2,820.0
2003,1,1,1,0,0,0,0,0,0,0,7,-6,159.23,0,0.17299999296665192,1.2000000000000002,0.736,159.4,75.9,-3,820.0
2003,1,1,1,30,0,0,0,0,0,0,8,-6,155.1,0,0.17299999296665192,1.2000000000000002,0.751,159.4,70.51,-2,820.0
2003,1,1,2,0,0,0,0,0,0,0,6,-6,150.21,0,0.17299999296665192,1.2000000000000002,0.767,158.4,70.91,-2,820.0
2003,1,1,2,30,0,0,0,0,0,0,6,-6,144.9,0,0.17299999296665192,1.2000000000000002,0.77,158.4,70.93,-2,820.0
2003,1,1,3,0,0,0,0,0,0,0,7,-6,139.35,0,0.17299999296665192,1.2000000000000002,0.773,155.8,72.76,-2,820.0
2003,1,1,3,30,0,0,0,0,0,0,7,-6,133.68,0,0.17299999296665192,1.2000000000000002,0.77,155.8,72.8,-2,820.0
2003,1,1,4,0,0,0,0,0,0,0,7,-6,127.96000000000001,0,0.17299999296665192,1.2000000000000002,0.768,158.60000000000002,74.04,-2,820.0
2003,1,1,4,30,0,0,0,0,0,0,7,-6,122.23,0,0.17299999296665192,1.2000000000000002,0.763,158.60000000000002,74.09,-2,820.0
2003,1,1,5,0,0,0,0,0,0,0,7,-5,116.54,0,0.17299999296665192,1.2000000000000002,0.758,162.4,74.84,-2,820.0
2003,1,1,5,30,0,0,0,0,0,0,8,-5,110.91,0,0.17299999296665192,1.2000000000000002,0.75,162.4,74.88,-2,820.0
2003,1,1,6,0,0,0,0,0,0,0,6,-5,105.37,0,0.17299999296665192,1.3,0.743,168.60000000000002,74.78,-2,820.0
2003,1,1,6,30,0,0,0,0,0,0,8,-5,99.97,0,0.17299999296665192,1.3,0.741,168.60000000000002,74.84,-2,820.0
2003,1,1,7,0,0,0,0,0,0,0,7,-5,94.74,0,0.17299999296665192,1.3,0.739,176.0,74.95,-2,820.0
2003,1,1,7,30,0,0,0,0,0,0,7,-5,89.7,0,0.17299999296665192,1.4000000000000001,0.744,176.0,69.69,-1,820.0
2003,1,1,8,0,23,0,23,28,418,65,4,-5,84.92,4,0.17299999296665192,1.5,0.749,176.70000000000002,71.32000000000001,-1,820.0
2003,1,1,8,30,51,0,51,41,599,141,4,-5,80.45,0,0.17299999296665192,2.0,0.754,176.70000000000002,66.35,0,820.0
2003,1,1,9,0,61,0,61,52,701,217,4,-4,76.33,0,0.17299999296665192,2.5,0.76,178.10000000000002,69.59,0,820.0
2003,1,1,9,30,117,34,127,59,772,289,4,-4,72.64,0,0.17299999296665192,2.5,0.758,178.10000000000002,69.62,0,820.0
2003,1,1,10,0,140,317,251,66,808,350,8,-4,69.45,0,0.17299999296665192,2.5,0.756,184.10000000000002,71.88,0,830.0
2003,1,1,10,30,171,238,265,70,843,402,8,-4,66.84,0,0.17299999296665192,2.4000000000000004,0.744,184.10000000000002,71.88,0,830.0
2003,1,1,11,0,192,209,280,65,894,445,8,-4,64.88,0,0.17299999296665192,2.3000000000000003,0.732,186.3,66.16,1,830.0
2003,1,1,11,30,188,332,335,66,907,469,8,-4,63.620000000000005,0,0.17299999296665192,2.2,0.714,186.3,66.16,1,830.0
2003,1,1,12,0,170,19,179,64,922,481,4,-5,63.120000000000005,0,0.17299999296665192,2.1,0.6970000000000001,186.8,64.19,1,830.0
2003,1,1,12,30,207,182,288,64,921,476,4,-5,63.39,0,0.17299999296665192,2.0,0.675,186.8,64.19,1,830.0
2003,1,1,13,0,198,162,268,61,920,458,8,-5,64.42,0,0.17299999296665192,1.9000000000000001,0.655,188.5,61.19,1,830.0
2003,1,1,13,30,182,131,235,59,905,424,8,-5,66.18,0,0.17299999296665192,1.8,0.637,188.5,61.21,1,830.0
2003,1,1,14,0,6,0,6,58,872,376,8,-6,68.60000000000001,0,0.17299999296665192,1.8,0.619,187.10000000000002,58.18,1,830.0
2003,1,1,14,30,5,0,5,54,833,316,,-6,71.63,1,0.17299999296665192,1.8,0.607,187.10000000000002,62.56,0,830.0
2003,1,1,15,0,59,0,59,49,767,246,4,-6,75.17,0,0.17299999296665192,1.8,0.596,189.10000000000002,62.54,0,830.0
2003,1,1,15,30,5,0,5,42,676,169,4,-6,79.17,0,0.17299999296665192,1.3,0.577,189.10000000000002,67.28,-1,830.0
2003,1,1,16,0,3,0,3,30,530,90,4,-6,83.54,4,0.17299999296665192,0.8,0.558,203.10000000000002,68.85000000000001,-2,830.0
2003,1,1,16,30,0,0,0,14,257,21,7,-6,88.24,4,0.17299999296665192,0.7000000000000001,0.528,203.10000000000002,68.87,-2,830.0
2003,1,1,17,0,0,0,0,0,0,0,7,-7,93.2,0,0.17299999296665192,0.7000000000000001,0.499,218.60000000000002,68.97,-3,830.0
2003,1,1,17,30,0,0,0,0,0,0,1,-7,98.38,0,0.17299999296665192,0.6000000000000001,0.464,218.60000000000002,69.0,-3,830.0
2003,1,1,18,0,0,0,0,0,0,0,1,-8,103.73,0,0.17299999296665192,0.6000000000000001,0.431,251.3,71.19,-4,830.0
2003,1,1,18,30,0,0,0,0,0,0,1,-8,109.23,0,0.17299999296665192,0.6000000000000001,0.398,251.3,71.2,-4,830.0
2003,1,1,19,0,0,0,0,0,0,0,0,-8,114.83,0,0.17299999296665192,0.7000000000000001,0.366,284.2,74.43,-5,830.0
2003,1,1,19,30,0,0,0,0,0,0,1,-8,120.51,0,0.17299999296665192,0.6000000000000001,0.34400000000000003,284.2,74.43,-5,830.0
2003,1,1,20,0,0,0,0,0,0,0,1,-9,126.23,0,0.17299999296665192,0.6000000000000001,0.322,306.3,72.34,-5,830.0
2003,1,1,20,30,0,0,0,0,0,0,1,-9,131.96,0,0.17299999296665192,0.5,0.31,306.3,72.33,-5,830.0
2003,1,1,21,0,0,0,0,0,0,0,1,-9,137.65,0,0.17299999296665192,0.5,0.299,320.90000000000003,70.10000000000001,-5,830.0
2003,1,1,21,30,0,0,0,0,0,0,8,-9,143.23,0,0.17299999296665192,0.6000000000000001,0.294,320.90000000000003,70.09,-5,830.0
2003,1,1,22,0,0,0,0,0,0,0,1,-9,148.62,0,0.17299999296665192,0.7000000000000001,0.29,333.90000000000003,68.04,-5,830.0
2003,1,1,22,30,0,0,0,0,0,0,1,-9,153.66,0,0.17299999296665192,0.8,0.29,333.90000000000003,68.04,-5,830.0
2003,1,1,23,0,0,0,0,0,0,0,8,-10,158.05,0,0.17299999296665192,1.0,0.29,351.0,65.57000000000001,-5,830.0
2003,1,1,23,30,0,0,0,0,0,0,8,-10,161.31,0,0.17299999296665192,1.0,0.295,351.0,65.57000000000001,-5,830.0
2003,1,2,0,0,0,0,0,0,0,0,4,-11,162.78,0,0.17299999296665192,1.1,0.301,6.7,67.57000000000001,-6,830.0
2003,1,2,0,30,0,0,0,0,0,0,1,-11,161.99,0,0.17299999296665192,1.1,0.307,6.7,67.56,-6,830.0
2003,1,2,1,0,0,0,0,0,0,0,0,-11,159.21,0,0.17299999296665192,1.1,0.313,15.200000000000001,64.53,-6,830.0
2003,1,2,1,30,0,0,0,0,0,0,0,-11,155.11,0,0.17299999296665192,1.1,0.322,15.200000000000001,64.51,-6,830.0
2003,1,2,2,0,0,0,0,0,0,0,1,-12,150.23,0,0.17299999296665192,1.1,0.332,15.8,61.85,-6,830.0
2003,1,2,2,30,0,0,0,0,0,0,4,-12,144.93,0,0.17299999296665192,1.0,0.343,15.8,61.82,-6,830.0
2003,1,2,3,0,0,0,0,0,0,0,7,-12,139.39000000000001,0,0.17299999296665192,1.0,0.354,15.0,58.43,-6,830.0
2003,1,2,3,30,0,0,0,0,0,0,7,-12,133.73,0,0.17299999296665192,1.0,0.362,15.0,58.42,-6,830.0
2003,1,2,4,0,0,0,0,0,0,0,4,-13,128.0,0,0.17299999296665192,1.0,0.371,16.7,55.13,-6,830.0
2003,1,2,4,30,0,0,0,0,0,0,4,-13,122.27,0,0.17299999296665192,1.0,0.39,16.7,51.1,-5,830.0
2003,1,2,5,0,0,0,0,0,0,0,4,-14,116.58,0,0.17299999296665192,1.0,0.41000000000000003,21.700000000000003,48.63,-5,830.0
2003,1,2,5,30,0,0,0,0,0,0,7,-14,110.94,0,0.17299999296665192,1.0,0.445,21.700000000000003,48.64,-5,830.0
2003,1,2,6,0,0,0,0,0,0,0,7,-14,105.41,0,0.17299999296665192,1.0,0.482,31.0,46.29,-5,830.0
2003,1,2,6,30,0,0,0,0,0,0,8,-14,100.0,0,0.17299999296665192,1.0,0.522,31.0,46.28,-5,830.0
2003,1,2,7,0,0,0,0,0,0,0,7,-14,94.76,0,0.17299999296665192,1.0,0.562,33.9,45.93,-5,830.0
2003,1,2,7,30,0,0,0,0,0,0,7,-14,89.72,0,0.17299999296665192,0.9,0.598,33.9,42.61,-4,830.0
2003,1,2,8,0,28,343,58,24,511,69,7,-13,84.93,4,0.17299999296665192,0.9,0.634,29.900000000000002,44.14,-3,830.0
2003,1,2,8,30,44,480,124,34,679,147,7,-13,80.45,0,0.17299999296665192,1.2000000000000002,0.663,29.900000000000002,38.1,-1,830.0
2003,1,2,9,0,94,60,108,42,774,225,7,-12,76.32000000000001,0,0.17299999296665192,1.6,0.6920000000000001,32.5,37.01,0,830.0
2003,1,2,9,30,120,245,194,47,838,298,7,-12,72.62,0,0.17299999296665192,1.7000000000000002,0.713,32.5,34.43,1,830.0
2003,1,2,10,0,153,123,197,51,880,360,7,-11,69.42,0,0.17299999296665192,1.8,0.734,32.7,35.18,2,830.0
2003,1,2,10,30,176,123,225,54,908,412,7,-11,66.8,4,0.17299999296665192,1.8,0.748,32.7,32.76,3,830.0
2003,1,2,11,0,59,917,449,59,917,449,0,-10,64.82000000000001,0,0.17299999296665192,1.8,0.762,30.0,34.5,4,830.0
2003,1,2,11,30,60,927,473,60,927,473,0,-10,63.550000000000004,0,0.17299999296665192,1.7000000000000002,0.77,30.0,34.49,4,830.0
2003,1,2,12,0,60,932,483,60,932,483,0,-8,63.04,0,0.17299999296665192,1.6,0.779,25.6,38.68,4,830.0
2003,1,2,12,30,60,930,478,60,930,478,1,-8,63.29,0,0.17299999296665192,1.5,0.782,25.6,38.68,4,830.0
2003,1,2,13,0,153,487,364,58,923,458,8,-7,64.31,0,0.17299999296665192,1.4000000000000001,0.786,15.8,39.74,5,830.0
2003,1,2,13,30,140,485,337,56,907,425,2,-7,66.06,4,0.17299999296665192,1.3,0.779,15.8,42.61,4,830.0
2003,1,2,14,0,117,520,308,55,877,377,2,-6,68.48,4,0.17299999296665192,1.3,0.773,5.9,47.800000000000004,4,830.0
2003,1,2,14,30,95,517,259,51,839,318,8,-6,71.5,0,0.17299999296665192,1.0,0.76,5.9,51.300000000000004,3,830.0
2003,1,2,15,0,71,524,206,47,779,248,7,-5,75.04,0,0.17299999296665192,0.7000000000000001,0.747,354.1,56.02,2,830.0
2003,1,2,15,30,40,692,171,40,692,171,0,-5,79.03,0,0.17299999296665192,0.7000000000000001,0.722,354.1,60.19,1,830.0
2003,1,2,16,0,30,545,92,30,545,92,0,-6,83.4,0,0.17299999296665192,0.7000000000000001,0.6970000000000001,329.5,60.85,0,830.0
2003,1,2,16,30,23,0,23,14,282,23,4,-6,88.10000000000001,4,0.17299999296665192,0.8,0.665,329.5,60.85,0,830.0
2003,1,2,17,0,0,0,0,0,0,0,4,-7,93.06,0,0.17299999296665192,0.9,0.633,318.0,62.52,-1,830.0
2003,1,2,17,30,0,0,0,0,0,0,4,-7,98.24000000000001,0,0.17299999296665192,1.0,0.616,318.0,62.52,-1,830.0
2003,1,2,18,0,0,0,0,0,0,0,0,-7,103.59,0,0.17299999296665192,1.1,0.599,316.8,65.32000000000001,-2,830.0
2003,1,2,18,30,0,0,0,0,0,0,7,-7,109.09,0,0.17299999296665192,1.1,0.605,316.8,60.71,-1,830.0
2003,1,2,19,0,0,0,0,0,0,0,4,-7,114.69,0,0.17299999296665192,1.2000000000000002,0.611,322.90000000000003,59.34,-1,830.0
2003,1,2,19,30,0,0,0,0,0,0,8,-7,120.37,0,0.17299999296665192,1.1,0.634,322.90000000000003,59.34,-1,830.0
2003,1,2,20,0,0,0,0,0,0,0,7,-8,126.09,0,0.17299999296665192,1.1,0.657,337.5,58.78,-1,830.0
2003,1,2,20,30,0,0,0,0,0,0,7,-8,131.82,0,0.17299999296665192,1.1,0.681,337.5,58.78,-1,830.0
2003,1,2,21,0,0,0,0,0,0,0,7,-8,137.51,0,0.17299999296665192,1.1,0.705,359.1,58.84,-1,830.0
2003,1,2,21,30,0,0,0,0,0,0,7,-8,143.09,0,0.17299999296665192,1.1,0.726,359.1,58.84,-1,830.0
2003,1,2,22,0,0,0,0,0,0,0,7,-8,148.48,0,0.17299999296665192,1.1,0.747,18.3,58.47,-1,830.0
2003,1,2,22,30,0,0,0,0,0,0,7,-8,153.52,0,0.17299999296665192,1.1,0.762,18.3,58.47,-1,830.0
2003,1,2,23,0,0,0,0,0,0,0,7,-8,157.91,0,0.17299999296665192,1.1,0.777,30.900000000000002,57.52,-1,830.0
2003,1,2,23,30,0,0,0,0,0,0,7,-8,161.19,0,0.17299999296665192,1.1,0.788,30.900000000000002,57.52,-1,830.0
2003,1,3,0,0,0,0,0,0,0,0,8,-8,162.68,0,0.17299999296665192,1.1,0.799,36.300000000000004,56.53,-1,830.0
2003,1,3,0,30,0,0,0,0,0,0,1,-8,161.94,0,0.17299999296665192,1.0,0.808,36.300000000000004,56.53,-1,830.0
2003,1,3,1,0,0,0,0,0,0,0,1,-8,159.19,0,0.17299999296665192,1.0,0.8170000000000001,37.4,55.9,-1,830.0
2003,1,3,1,30,0,0,0,0,0,0,0,-8,155.11,0,0.17299999296665192,0.9,0.8180000000000001,37.4,55.89,-1,830.0
2003,1,3,2,0,0,0,0,0,0,0,0,-8,150.25,0,0.17299999296665192,0.9,0.8190000000000001,25.6,55.58,-1,830.0
