Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,150658,-,-,-,40.13,-105.22,-7,1616,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2001,1,1,0,0,0,0,0,0,0,0,1,-10,162.83,0,0.18219999969005585,1.0,0.40800000000000003,35.9,68.86,-6,830.0
2001,1,1,0,30,0,0,0,0,0,0,1,-10,162.02,0,0.18219999969005585,0.9,0.436,35.9,68.86,-6,830.0
2001,1,1,1,0,0,0,0,0,0,0,1,-11,159.22,0,0.18219999969005585,0.9,0.465,48.900000000000006,73.06,-7,830.0
2001,1,1,1,30,0,0,0,0,0,0,1,-11,155.1,0,0.18219999969005585,0.8,0.489,48.900000000000006,73.06,-7,830.0
2001,1,1,2,0,0,0,0,0,0,0,0,-11,150.22,0,0.18219999969005585,0.8,0.514,59.900000000000006,72.38,-7,830.0
2001,1,1,2,30,0,0,0,0,0,0,1,-11,144.92000000000002,0,0.18219999969005585,0.7000000000000001,0.531,59.900000000000006,72.37,-7,830.0
2001,1,1,3,0,0,0,0,0,0,0,7,-11,139.37,0,0.18219999969005585,0.6000000000000001,0.548,61.1,72.93,-7,830.0
2001,1,1,3,30,0,0,0,0,0,0,1,-11,133.71,0,0.18219999969005585,0.6000000000000001,0.556,61.1,67.55,-6,830.0
2001,1,1,4,0,0,0,0,0,0,0,1,-10,127.98,0,0.18219999969005585,0.6000000000000001,0.5660000000000001,48.400000000000006,68.93,-6,830.0
2001,1,1,4,30,0,0,0,0,0,0,0,-10,122.25,0,0.18219999969005585,0.6000000000000001,0.559,48.400000000000006,68.95,-6,830.0
2001,1,1,5,0,0,0,0,0,0,0,7,-10,116.56,0,0.18219999969005585,0.6000000000000001,0.553,42.6,70.47,-6,830.0
2001,1,1,5,30,0,0,0,0,0,0,4,-10,110.93,0,0.18219999969005585,0.6000000000000001,0.561,42.6,70.48,-6,830.0
2001,1,1,6,0,0,0,0,0,0,0,1,-10,105.39,0,0.18219999969005585,0.7000000000000001,0.5690000000000001,46.2,71.95,-6,830.0
2001,1,1,6,30,0,0,0,0,0,0,8,-10,99.99000000000001,0,0.18219999969005585,0.7000000000000001,0.5750000000000001,46.2,66.69,-5,830.0
2001,1,1,7,0,0,0,0,0,0,0,7,-9,94.75,0,0.18219999969005585,0.7000000000000001,0.581,51.300000000000004,68.74,-5,830.0
2001,1,1,7,30,0,0,0,0,0,0,7,-9,89.71000000000001,0,0.18219999969005585,0.7000000000000001,0.5710000000000001,51.300000000000004,63.77,-4,830.0
2001,1,1,8,0,26,0,26,28,434,66,6,-9,84.93,4,0.18219999969005585,0.8,0.562,54.5,62.89,-3,830.0
2001,1,1,8,30,56,0,56,42,618,144,6,-9,80.45,0,0.18219999969005585,0.8,0.549,54.5,58.4,-2,830.0
2001,1,1,9,0,39,0,39,49,742,225,6,-7,76.33,0,0.18219999969005585,0.9,0.536,64.3,59.65,-1,830.0
2001,1,1,9,30,96,0,96,56,811,298,6,-7,72.63,0,0.18219999969005585,1.0,0.531,64.3,55.45,0,830.0
2001,1,1,10,0,82,0,82,59,864,363,6,-6,69.44,0,0.18219999969005585,1.2000000000000002,0.526,96.30000000000001,60.67,0,830.0
2001,1,1,10,30,103,628,350,62,894,414,8,-6,66.82000000000001,0,0.18219999969005585,1.4000000000000001,0.538,96.30000000000001,56.42,1,830.0
2001,1,1,11,0,119,618,382,67,906,452,7,-5,64.85,3,0.18219999969005585,1.6,0.55,138.8,56.050000000000004,2,830.0
2001,1,1,11,30,113,661,408,68,916,476,7,-5,63.59,0,0.18219999969005585,1.9000000000000001,0.579,138.8,56.04,2,830.0
2001,1,1,12,0,140,572,399,74,901,482,8,-5,63.08,0,0.18219999969005585,2.2,0.609,158.3,56.63,2,830.0
2001,1,1,12,30,156,507,384,73,896,476,7,-5,63.34,0,0.18219999969005585,2.4000000000000004,0.641,158.3,56.64,2,830.0
2001,1,1,13,0,193,241,298,77,868,452,4,-5,64.37,0,0.18219999969005585,2.6,0.673,171.8,56.870000000000005,2,830.0
2001,1,1,13,30,183,227,275,74,848,418,8,-5,66.12,4,0.18219999969005585,2.8000000000000003,0.686,171.8,61.11,1,830.0
2001,1,1,14,0,6,0,6,71,815,369,7,-5,68.54,4,0.18219999969005585,3.0,0.6990000000000001,180.9,61.480000000000004,1,830.0
2001,1,1,14,30,5,0,5,66,771,310,8,-5,71.56,0,0.18219999969005585,2.7,0.685,180.9,66.1,0,830.0
2001,1,1,15,0,17,0,17,58,715,242,8,-5,75.11,0,0.18219999969005585,2.4000000000000004,0.672,187.70000000000002,67.76,0,830.0
2001,1,1,15,30,70,25,75,48,620,166,8,-5,79.10000000000001,0,0.18219999969005585,1.9000000000000001,0.643,187.70000000000002,72.91,-1,830.0
2001,1,1,16,0,39,6,40,34,477,88,7,-6,83.48,4,0.18219999969005585,1.4000000000000001,0.615,191.9,72.47,-2,830.0
2001,1,1,16,30,10,0,10,15,205,22,4,-6,88.17,4,0.18219999969005585,1.3,0.591,191.9,78.08,-3,830.0
2001,1,1,17,0,0,0,0,0,0,0,8,-6,93.13,0,0.18219999969005585,1.3,0.5680000000000001,189.5,80.14,-4,830.0
2001,1,1,17,30,0,0,0,0,0,0,8,-6,98.31,0,0.18219999969005585,1.2000000000000002,0.548,189.5,80.19,-4,830.0
2001,1,1,18,0,0,0,0,0,0,0,4,-7,103.66,0,0.18219999969005585,1.1,0.529,178.9,83.05,-5,830.0
2001,1,1,18,30,0,0,0,0,0,0,4,-7,109.16,0,0.18219999969005585,1.1,0.517,178.9,83.08,-5,830.0
2001,1,1,19,0,0,0,0,0,0,0,1,-8,114.76,0,0.18219999969005585,1.1,0.506,166.8,83.75,-6,830.0
2001,1,1,19,30,0,0,0,0,0,0,1,-8,120.44,0,0.18219999969005585,1.0,0.508,166.8,83.76,-6,830.0
2001,1,1,20,0,0,0,0,0,0,0,1,-8,126.16,0,0.18219999969005585,1.0,0.511,163.60000000000002,79.59,-6,830.0
2001,1,1,20,30,0,0,0,0,0,0,1,-8,131.89000000000001,0,0.18219999969005585,1.0,0.521,163.60000000000002,79.60000000000001,-6,830.0
2001,1,1,21,0,0,0,0,0,0,0,1,-9,137.58,0,0.18219999969005585,1.0,0.532,160.70000000000002,81.52,-7,830.0
2001,1,1,21,30,0,0,0,0,0,0,1,-9,143.17000000000002,0,0.18219999969005585,1.0,0.543,160.70000000000002,81.53,-7,830.0
2001,1,1,22,0,0,0,0,0,0,0,1,-10,148.56,0,0.18219999969005585,1.1,0.555,158.70000000000002,83.02,-8,830.0
2001,1,1,22,30,0,0,0,0,0,0,0,-10,153.59,0,0.18219999969005585,1.2000000000000002,0.562,158.70000000000002,83.03,-8,830.0
2001,1,1,23,0,0,0,0,0,0,0,0,-11,157.98,0,0.18219999969005585,1.3,0.5700000000000001,161.60000000000002,78.19,-8,830.0
2001,1,1,23,30,0,0,0,0,0,0,1,-11,161.26,0,0.18219999969005585,1.2000000000000002,0.5750000000000001,161.60000000000002,78.21000000000001,-8,830.0
