Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,150658,-,-,-,40.13,-105.22,-7,1616,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
1999,1,1,0,0,0,0,0,0,0,0,7,-3,162.87,0,0.8669000267982483,3.5,1.049,151.3,83.65,-1,820.0
1999,1,1,0,30,0,0,0,0,0,0,8,-3,162.05,0,0.8669000267982483,3.3000000000000003,1.055,151.3,83.65,-1,820.0
1999,1,1,1,0,0,0,0,0,0,0,8,-3,159.23,0,0.8669000267982483,3.1,1.061,151.4,89.95,-2,820.0
1999,1,1,1,30,0,0,0,0,0,0,8,-3,155.1,0,0.8669000267982483,2.9000000000000004,1.062,151.4,89.95,-2,820.0
1999,1,1,2,0,0,0,0,0,0,0,8,-3,150.21,0,0.8669000267982483,2.7,1.064,151.4,90.28,-2,820.0
1999,1,1,2,30,0,0,0,0,0,0,8,-3,144.9,0,0.8669000267982483,2.5,1.056,151.4,90.28,-2,820.0
1999,1,1,3,0,0,0,0,0,0,0,7,-3,139.35,0,0.8669000267982483,2.3000000000000003,1.049,150.6,90.38,-2,820.0
1999,1,1,3,30,0,0,0,0,0,0,7,-3,133.69,0,0.8669000267982483,2.0,1.04,150.6,90.38,-2,820.0
1999,1,1,4,0,0,0,0,0,0,0,6,-3,127.96000000000001,0,0.8669000267982483,1.7000000000000002,1.032,148.5,89.92,-2,820.0
1999,1,1,4,30,0,0,0,0,0,0,7,-3,122.23,0,0.8669000267982483,1.6,1.024,148.5,89.94,-2,820.0
1999,1,1,5,0,0,0,0,0,0,0,7,-3,116.54,0,0.8669000267982483,1.6,1.016,146.6,89.26,-2,820.0
1999,1,1,5,30,0,0,0,0,0,0,7,-3,110.91,0,0.8669000267982483,1.5,1.006,146.6,89.3,-2,820.0
1999,1,1,6,0,0,0,0,0,0,0,6,-3,105.38,0,0.8669000267982483,1.4000000000000001,0.995,144.9,88.67,-2,820.0
1999,1,1,6,30,0,0,0,0,0,0,6,-3,99.97,0,0.8669000267982483,1.3,0.974,144.9,88.7,-2,820.0
1999,1,1,7,0,0,0,0,0,0,0,7,-3,94.74,0,0.8669000267982483,1.3,0.9530000000000001,145.0,87.52,-2,820.0
1999,1,1,7,30,0,0,0,0,0,0,7,-3,89.7,0,0.8669000267982483,1.3,0.926,145.0,81.36,-1,820.0
1999,1,1,8,0,31,32,34,29,430,67,7,-3,84.93,4,0.8669000267982483,1.3,0.9,150.6,78.9,0,820.0
1999,1,1,8,30,63,67,74,44,609,145,6,-3,80.45,0,0.8669000267982483,1.9000000000000001,0.88,150.6,78.95,0,820.0
1999,1,1,9,0,89,263,151,52,739,227,7,-2,76.33,0,0.8669000267982483,2.6,0.86,165.3,77.39,1,820.0
1999,1,1,9,30,76,0,76,60,808,301,7,-2,72.64,0,0.8669000267982483,3.0,0.8300000000000001,165.3,77.42,1,820.0
1999,1,1,10,0,124,429,275,63,866,367,4,-2,69.46000000000001,0,0.8669000267982483,3.4000000000000004,0.8,181.8,71.05,2,820.0
1999,1,1,10,30,158,34,171,68,897,421,4,-2,66.84,0,0.8669000267982483,3.3000000000000003,0.776,181.8,71.05,2,820.0
1999,1,1,11,0,135,546,367,70,920,461,7,-3,64.88,0,0.8669000267982483,3.3000000000000003,0.752,185.3,66.38,2,820.0
1999,1,1,11,30,191,315,331,72,934,487,4,-3,63.620000000000005,0,0.8669000267982483,3.2,0.718,185.3,66.38,2,820.0
1999,1,1,12,0,202,75,236,74,937,498,4,-4,63.120000000000005,0,0.8669000267982483,3.2,0.685,180.5,57.75,3,820.0
1999,1,1,12,30,117,651,409,74,937,494,4,-4,63.39,0,0.8669000267982483,3.2,0.644,180.5,57.76,3,820.0
1999,1,1,13,0,185,54,208,72,932,474,4,-5,64.43,0,0.8669000267982483,3.2,0.604,181.10000000000002,54.44,3,820.0
1999,1,1,13,30,107,0,107,69,917,439,4,-5,66.18,0,0.8669000267982483,3.1,0.589,181.10000000000002,58.46,2,820.0
