Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,83160,-,-,-,34.01,-118.46,-8,33,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2001,1,1,0,0,0,0,0,0,0,0,7,1,168.96,0,0.13495999574661255,1.8,0.975,252.9,47.07,12,1010.0
2001,1,1,0,30,0,0,0,0,0,0,7,1,166.86,0,0.13495999574661255,1.8,0.983,252.9,47.07,12,1010.0
2001,1,1,1,0,0,0,0,0,0,0,7,0,162.41,0,0.13495999574661255,1.8,0.992,259.8,46.52,12,1010.0
2001,1,1,1,30,0,0,0,0,0,0,7,0,156.94,0,0.13495999574661255,1.9000000000000001,0.994,259.8,46.52,12,1010.0
2001,1,1,2,0,0,0,0,0,0,0,7,0,151.04,0,0.13495999574661255,2.0,0.997,259.0,45.75,12,1010.0
2001,1,1,2,30,0,0,0,0,0,0,7,0,144.94,0,0.13495999574661255,2.1,0.996,259.0,45.74,12,1010.0
2001,1,1,3,0,0,0,0,0,0,0,7,0,138.76,0,0.13495999574661255,2.2,0.995,256.40000000000003,44.22,12,1010.0
2001,1,1,3,30,0,0,0,0,0,0,7,0,132.55,0,0.13495999574661255,2.4000000000000004,0.991,256.40000000000003,47.24,11,1010.0
2001,1,1,4,0,0,0,0,0,0,0,7,0,126.34,0,0.13495999574661255,2.6,0.987,256.0,44.54,11,1010.0
2001,1,1,4,30,0,0,0,0,0,0,7,0,120.17,0,0.13495999574661255,2.7,0.975,256.0,44.54,11,1010.0
2001,1,1,5,0,0,0,0,0,0,0,7,-1,114.06,0,0.13495999574661255,2.9000000000000004,0.964,256.0,42.18,11,1010.0
2001,1,1,5,30,0,0,0,0,0,0,7,-1,108.04,0,0.13495999574661255,3.0,0.9460000000000001,256.0,45.09,10,1010.0
2001,1,1,6,0,0,0,0,0,0,0,7,-1,102.12,0,0.13495999574661255,3.1,0.928,253.5,43.64,10,1010.0
2001,1,1,6,30,0,0,0,0,0,0,7,-1,96.34,0,0.13495999574661255,3.4000000000000004,0.907,253.5,43.65,10,1010.0
2001,1,1,7,0,0,0,0,0,0,0,7,-1,90.72,0,0.13495999574661255,3.8000000000000003,0.886,249.0,40.29,11,1010.0
2001,1,1,7,30,29,203,46,29,203,46,7,-1,85.33,4,0.13495999574661255,3.9000000000000004,0.865,249.0,37.730000000000004,12,1010.0
2001,1,1,8,0,56,403,125,56,403,125,1,-1,80.18,0,0.13495999574661255,4.0,0.845,243.70000000000002,33.34,14,1010.0
2001,1,1,8,30,75,534,210,75,534,210,1,-1,75.35000000000001,0,0.13495999574661255,3.9000000000000004,0.8250000000000001,243.70000000000002,31.27,15,1010.0
2001,1,1,9,0,88,630,295,88,630,295,0,-1,70.89,0,0.13495999574661255,3.9000000000000004,0.806,245.0,29.240000000000002,16,1010.0
2001,1,1,9,30,99,694,371,99,694,371,0,-1,66.9,0,0.13495999574661255,3.7,0.786,245.0,27.44,17,1010.0
2001,1,1,10,0,87,812,451,87,812,451,0,-1,63.45,0,0.13495999574661255,3.6,0.766,245.0,24.62,19,1010.0
2001,1,1,10,30,92,841,504,92,841,504,0,-1,60.65,0,0.13495999574661255,3.3000000000000003,0.746,245.0,23.13,20,1010.0
