Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,120637,-,-,-,37.61,-122.42,-8,81,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2003,1,1,0,0,0,0,0,0,0,0,4,8,165.14000000000001,0,0.10275000333786011,2.1,1.669,126.5,95.69,9,1020.0
2003,1,1,0,30,0,0,0,0,0,0,1,8,164.96,0,0.10275000333786011,2.0,1.671,126.5,95.7,9,1020.0
2003,1,1,1,0,0,0,0,0,0,0,7,8,162.27,0,0.10275000333786011,1.9000000000000001,1.673,128.6,95.82000000000001,9,1020.0
2003,1,1,1,30,0,0,0,0,0,0,7,8,157.97,0,0.10275000333786011,1.8,1.674,128.6,95.82000000000001,9,1020.0
2003,1,1,2,0,0,0,0,0,0,0,7,8,152.84,0,0.10275000333786011,1.8,1.676,127.0,95.57000000000001,9,1020.0
2003,1,1,2,30,0,0,0,0,0,0,1,8,147.29,0,0.10275000333786011,1.9000000000000001,1.68,127.0,95.56,9,1020.0
2003,1,1,3,0,0,0,0,0,0,0,7,8,141.51,0,0.10275000333786011,2.0,1.685,125.5,94.29,9,1020.0
2003,1,1,3,30,0,0,0,0,0,0,7,8,135.62,0,0.10275000333786011,2.0,1.697,125.5,94.29,9,1020.0
2003,1,1,4,0,0,0,0,0,0,0,0,7,129.69,0,0.10275000333786011,2.0,1.709,125.60000000000001,93.07000000000001,9,1020.0
2003,1,1,4,30,0,0,0,0,0,0,0,7,123.75,0,0.10275000333786011,1.8,1.713,125.60000000000001,93.08,9,1020.0
2003,1,1,5,0,0,0,0,0,0,0,7,7,117.85000000000001,0,0.10275000333786011,1.7000000000000002,1.718,125.5,92.29,9,1020.0
2003,1,1,5,30,0,0,0,0,0,0,1,7,112.02,0,0.10275000333786011,1.6,1.701,125.5,98.77,8,1020.0
2003,1,1,6,0,0,0,0,0,0,0,7,7,106.27,0,0.10275000333786011,1.6,1.685,128.70000000000002,98.15,8,1020.0
2003,1,1,6,30,0,0,0,0,0,0,0,7,100.65,0,0.10275000333786011,2.3000000000000003,1.67,128.70000000000002,98.16,8,1020.0
2003,1,1,7,0,0,0,0,0,0,0,0,7,95.19,0,0.10275000333786011,3.0,1.6560000000000001,135.6,97.63,8,1020.0
2003,1,1,7,30,0,0,0,0,0,0,1,7,89.91,0,0.10275000333786011,3.5,1.661,135.6,97.64,8,1020.0
2003,1,1,8,0,33,272,57,33,272,57,0,7,84.87,0,0.10275000333786011,4.1000000000000005,1.667,161.10000000000002,98.89,8,1020.0
